Date,TSLA
10/4/2018,20.31333351
11/4/2018,20.06200027
12/4/2018,19.60533333
13/4/2018,20.02266693
16/4/2018,19.41399956
17/4/2018,19.17933273
18/4/2018,19.55666733
19/4/2018,20.00533295
20/4/2018,19.34933281
23/4/2018,18.89133263
24/4/2018,18.89733315
25/4/2018,18.71266747
26/4/2018,19.03199959
27/4/2018,19.60533333
30/4/2018,19.59333229
1/5/2018,19.99466705
2/5/2018,20.07666779
3/5/2018,18.96333313
4/5/2018,19.6060009
7/5/2018,20.18466759
8/5/2018,20.1313324
9/5/2018,20.45666695
10/5/2018,20.33466721
11/5/2018,20.07066727
14/5/2018,19.46466637
15/5/2018,18.94533348
16/5/2018,19.09866714
17/5/2018,18.96933365
18/5/2018,18.45466614
21/5/2018,18.9659996
22/5/2018,18.33399963
23/5/2018,18.60466766
24/5/2018,18.5233326
25/5/2018,18.59000015
29/5/2018,18.9173336
30/5/2018,19.44799995
31/5/2018,18.98200035
1/6/2018,19.45466614
4/6/2018,19.78266716
5/6/2018,19.40866661
6/6/2018,21.29999924
7/6/2018,21.07266617
8/6/2018,21.17733383
11/6/2018,22.13999939
12/6/2018,22.85133362
13/6/2018,22.98533249
14/6/2018,23.84799957
15/6/2018,23.87800026
18/6/2018,24.72200012
19/6/2018,23.50333214
20/6/2018,24.14800072
21/6/2018,23.1673336
22/6/2018,22.24200058
25/6/2018,22.20066643
26/6/2018,22.79999924
27/6/2018,22.96666718
28/6/2018,23.32866669
29/6/2018,22.86333275
2/7/2018,22.33799934
3/7/2018,20.72400093
5/7/2018,20.61066628
6/7/2018,20.59333229
9/7/2018,21.23399925
10/7/2018,21.49799919
11/7/2018,21.26399994
12/7/2018,21.11400032
13/7/2018,21.25799942
16/7/2018,20.67333221
17/7/2018,21.5126667
18/7/2018,21.59000015
19/7/2018,21.34866714
20/7/2018,20.90533257
23/7/2018,20.21333313
24/7/2018,19.82866669
25/7/2018,20.5826664
26/7/2018,20.44333267
27/7/2018,19.81200027
30/7/2018,19.34466743
31/7/2018,19.87599945
1/8/2018,20.05599976
2/8/2018,23.30266762
3/8/2018,23.21133232
6/8/2018,22.79933357
7/8/2018,25.30466652
8/8/2018,24.68933296
9/8/2018,23.49666786
10/8/2018,23.69933319
13/8/2018,23.7606678
14/8/2018,23.1760006
15/8/2018,22.57933235
16/8/2018,22.36333275
17/8/2018,20.36666679
20/8/2018,20.56266785
21/8/2018,21.45999908
22/8/2018,21.44266701
23/8/2018,21.34000015
24/8/2018,21.52133369
27/8/2018,21.28466606
28/8/2018,20.79066658
29/8/2018,20.33399963
30/8/2018,20.20999908
31/8/2018,20.11066628
4/9/2018,19.26333237
5/9/2018,18.7159996
6/9/2018,18.72999954
7/9/2018,17.54933357
10/9/2018,19.03333282
11/9/2018,18.6293335
12/9/2018,19.36933327
13/9/2018,19.29733276
14/9/2018,19.68000031
17/9/2018,19.65600014
18/9/2018,18.99733353
19/9/2018,19.93466759
20/9/2018,19.88866615
21/9/2018,19.94000053
24/9/2018,19.97866631
25/9/2018,20.06599998
26/9/2018,20.63866615
27/9/2018,20.50133324
28/9/2018,17.65133286
1/10/2018,20.71333313
2/10/2018,20.06800079
3/10/2018,19.65333366
4/10/2018,18.78866768
5/10/2018,17.46333313
8/10/2018,16.70400047
9/10/2018,17.52000046
10/10/2018,17.12533379
11/10/2018,16.81533241
12/10/2018,17.25200081
15/10/2018,17.30599976
16/10/2018,18.43933296
17/10/2018,18.1186676
18/10/2018,17.59399986
19/10/2018,17.33333206
22/10/2018,17.39666748
23/10/2018,19.60933304
24/10/2018,19.23333359
25/10/2018,20.99066734
26/10/2018,22.05999947
29/10/2018,22.32333374
30/10/2018,21.99333382
31/10/2018,22.48800087
1/11/2018,22.95199966
2/11/2018,23.09399986
5/11/2018,22.76000023
6/11/2018,22.7373333
7/11/2018,23.21066666
8/11/2018,23.42666626
9/11/2018,23.36733246
12/11/2018,22.08533287
13/11/2018,22.58200073
14/11/2018,22.93333244
15/11/2018,23.22933388
16/11/2018,23.6206665
19/11/2018,23.56466675
20/11/2018,23.16600037
21/11/2018,22.54599953
23/11/2018,21.72200012
26/11/2018,23.06666756
27/11/2018,22.9279995
28/11/2018,23.19133377
29/11/2018,22.74466705
30/11/2018,23.36533356
3/12/2018,23.89933205
4/12/2018,23.97999954
6/12/2018,24.20400047
7/12/2018,23.86466789
10/12/2018,24.34333229
11/12/2018,24.45066643
12/12/2018,24.44000053
13/12/2018,25.11933327
14/12/2018,24.38066673
17/12/2018,23.22800064
18/12/2018,22.46866608
19/12/2018,22.19799995
20/12/2018,21.0253334
21/12/2018,21.31800079
24/12/2018,19.69266701
26/12/2018,21.7393322
27/12/2018,21.07533264
28/12/2018,22.25799942
31/12/2018,22.18666649
2/1/2019,20.67466736
3/1/2019,20.02400017
4/1/2019,21.17933273
7/1/2019,22.3306675
8/1/2019,22.35666656
9/1/2019,22.56866646
10/1/2019,22.99799919
11/1/2019,23.15066719
14/1/2019,22.29333305
15/1/2019,22.96199989
16/1/2019,23.06999969
17/1/2019,23.15399933
18/1/2019,20.15066719
22/1/2019,19.9279995
23/1/2019,19.17266655
24/1/2019,19.43400002
25/1/2019,19.80266762
28/1/2019,19.75866699
29/1/2019,19.8306675
30/1/2019,20.58466721
31/1/2019,20.46800041
1/2/2019,20.81399918
4/2/2019,20.85933304
5/2/2019,21.42333221
6/2/2019,21.14800072
7/2/2019,20.50066757
8/2/2019,20.38666725
11/2/2019,20.8560009
12/2/2019,20.78733253
13/2/2019,20.54466629
14/2/2019,20.25133324
15/2/2019,20.5253334
19/2/2019,20.37599945
20/2/2019,20.17066765
21/2/2019,19.41533279
22/2/2019,19.64733315
25/2/2019,19.91799927
26/2/2019,19.85733223
27/2/2019,20.98266792
28/2/2019,21.32533264
1/3/2019,19.65266609
4/3/2019,19.02400017
5/3/2019,18.43600082
6/3/2019,18.41600037
7/3/2019,18.43933296
8/3/2019,18.94266701
11/3/2019,19.39466667
12/3/2019,18.89066696
13/3/2019,19.26399994
14/3/2019,19.3306675
15/3/2019,18.36199951
18/3/2019,17.9659996
19/3/2019,17.83133316
20/3/2019,18.23999977
21/3/2019,18.26799965
22/3/2019,17.63533211
25/3/2019,17.36133385
26/3/2019,17.85133362
27/3/2019,18.3220005
28/3/2019,18.57466698
29/3/2019,18.65733337
1/4/2019,19.27866745
2/4/2019,19.05866623
3/4/2019,19.45400047
4/4/2019,17.85199928
5/4/2019,18.3306675
8/4/2019,18.21333313
9/4/2019,18.15399933
10/4/2019,18.40399933
11/4/2019,17.89466667
12/4/2019,17.84666634
15/4/2019,17.75866699
16/4/2019,18.22400093
17/4/2019,18.08200073
18/4/2019,18.21733284
22/4/2019,17.51666641
23/4/2019,17.59333229
24/4/2019,17.24399948
25/4/2019,16.50866699
26/4/2019,15.67599964
29/4/2019,16.09799957
30/4/2019,15.91266727
1/5/2019,15.600667
2/5/2019,16.2733326
3/5/2019,17.00200081
6/5/2019,17.02266693
7/5/2019,16.47066689
8/5/2019,16.32266617
9/5/2019,16.13199997
10/5/2019,15.96800041
13/5/2019,15.13399982
14/5/2019,15.4873333
15/5/2019,15.46333313
16/5/2019,15.22200012
17/5/2019,14.06866741
20/5/2019,13.69066715
21/5/2019,13.67199993
22/5/2019,12.84866714
23/5/2019,13.03266716
24/5/2019,12.7086668
28/5/2019,12.57999992
29/5/2019,12.65733337
30/5/2019,12.54800034
31/5/2019,12.34399986
3/6/2019,11.93133259
4/6/2019,12.90666676
5/6/2019,13.10599995
6/6/2019,13.72999954
7/6/2019,13.63333321
10/6/2019,14.19200039
11/6/2019,14.47333336
12/6/2019,13.95066738
13/6/2019,14.26066685
14/6/2019,14.32800007
17/6/2019,15.00199986
18/6/2019,14.98266697
19/6/2019,15.0953331
20/6/2019,14.64133263
21/6/2019,14.79066658
24/6/2019,14.90933323
25/6/2019,14.65066719
26/6/2019,14.61800003
27/6/2019,14.85599995
28/6/2019,14.89733315
1/7/2019,15.14466667
2/7/2019,14.97000027
3/7/2019,15.65999985
5/7/2019,15.53999996
8/7/2019,15.35599995
9/7/2019,15.33733273
10/7/2019,15.92800045
11/7/2019,15.90666676
12/7/2019,16.33866692
15/7/2019,16.89999962
16/7/2019,16.82533264
17/7/2019,16.99066734
18/7/2019,16.90266609
19/7/2019,17.21199989
22/7/2019,17.04533386
23/7/2019,17.34466743
24/7/2019,17.65866661
25/7/2019,15.25466728
26/7/2019,15.20266724
29/7/2019,15.71800041
30/7/2019,16.15066719
31/7/2019,16.10733223
1/8/2019,15.59000015
2/8/2019,15.62266731
5/8/2019,15.22133255
6/8/2019,15.38333321
7/8/2019,15.5613327
8/8/2019,15.88666725
9/8/2019,15.66733265
12/8/2019,15.26733303
13/8/2019,15.66666698
14/8/2019,14.64133263
15/8/2019,14.3760004
16/8/2019,14.66266727
19/8/2019,15.12199974
20/8/2019,15.05733299
21/8/2019,14.72200012
22/8/2019,14.81000042
23/8/2019,14.09333324
26/8/2019,14.33333302
27/8/2019,14.27200031
28/8/2019,14.37266731
29/8/2019,14.7806673
30/8/2019,15.04066658
3/9/2019,15.00066662
4/9/2019,14.71199989
5/9/2019,15.30533314
6/9/2019,15.16333294
9/9/2019,15.45266724
10/9/2019,15.70266724
11/9/2019,16.47333336
12/9/2019,16.39133263
13/9/2019,16.34666634
16/9/2019,16.18733215
17/9/2019,16.31933212
18/9/2019,16.23266792
19/9/2019,16.44000053
20/9/2019,16.04133224
23/9/2019,16.08200073
24/9/2019,14.88066673
25/9/2019,15.24666691
26/9/2019,16.17066765
27/9/2019,16.1420002
30/9/2019,16.05800056
1/10/2019,16.31266785
2/10/2019,16.20866776
3/10/2019,15.53533268
4/10/2019,15.42866707
7/10/2019,15.84799957
8/10/2019,16.00333214
9/10/2019,16.30200005
10/10/2019,16.31599998
11/10/2019,16.52599907
14/10/2019,17.13066673
15/10/2019,17.19266701
16/10/2019,17.31666756
17/10/2019,17.46466637
18/10/2019,17.12999916
21/10/2019,16.89999962
22/10/2019,17.03866768
23/10/2019,16.97866631
24/10/2019,19.97866631
25/10/2019,21.87533379
28/10/2019,21.84733391
29/10/2019,21.08133316
30/10/2019,21.00066757
31/10/2019,20.99466705
1/11/2019,20.88733292
4/11/2019,21.16466713
5/11/2019,21.14800072
6/11/2019,21.77199936
7/11/2019,22.36933327
8/11/2019,22.47599983
11/11/2019,23.00600052
12/11/2019,23.32866669
13/11/2019,23.0739994
14/11/2019,23.29000092
15/11/2019,23.47800064
18/11/2019,23.3326664
19/11/2019,23.96800041
20/11/2019,23.48133278
21/11/2019,23.65533257
22/11/2019,22.20266724
25/11/2019,22.42266655
26/11/2019,21.9279995
27/11/2019,22.08600044
29/11/2019,21.99600029
2/12/2019,22.32466698
3/12/2019,22.41333389
4/12/2019,22.20199966
5/12/2019,22.02466774
6/12/2019,22.39266777
9/12/2019,22.63533211
10/12/2019,23.25600052
11/12/2019,23.51333237
12/12/2019,23.97866631
13/12/2019,23.89266777
16/12/2019,25.43333244
17/12/2019,25.26600075
18/12/2019,26.20999908
19/12/2019,26.93600082
20/12/2019,27.03933334
23/12/2019,27.94799995
24/12/2019,28.35000038
26/12/2019,28.72933388
27/12/2019,28.69199944
30/12/2019,27.64666748
31/12/2019,27.88866615
2/1/2020,28.68400002
3/1/2020,29.5340004
6/1/2020,30.10266685
7/1/2020,31.27066612
8/1/2020,32.8093338
9/1/2020,32.08933258
10/1/2020,31.87666702
13/1/2020,34.99066544
14/1/2020,35.86133194
15/1/2020,34.56666565
16/1/2020,34.23266602
17/1/2020,34.03333282
21/1/2020,36.47999954
22/1/2020,37.97066879
23/1/2020,38.14666748
24/1/2020,37.6546669
27/1/2020,37.20133209
28/1/2020,37.79333115
29/1/2020,38.73266602
30/1/2020,42.72066879
31/1/2020,43.37133408
3/2/2020,52
4/2/2020,59.13733292
5/2/2020,48.97999954
6/2/2020,49.93066788
7/2/2020,49.87133408
10/2/2020,51.41866684
11/2/2020,51.62533188
12/2/2020,51.152668
13/2/2020,53.59999847
14/2/2020,53.33533478
18/2/2020,57.2266655
19/2/2020,61.16133118
20/2/2020,59.96066666
21/2/2020,60.06666565
24/2/2020,55.58599854
25/2/2020,53.32733154
26/2/2020,51.91999817
27/2/2020,45.26666641
28/2/2020,44.53266525
2/3/2020,49.57466888
3/3/2020,49.70066833
4/3/2020,49.96666718
5/3/2020,48.30266571
6/3/2020,46.89866638
9/3/2020,40.53333282
10/3/2020,43.02199936
11/3/2020,42.2820015
12/3/2020,37.36999893
13/3/2020,36.44133377
16/3/2020,29.67133331
17/3/2020,28.68000031
18/3/2020,24.08133316
19/3/2020,28.50933266
20/3/2020,28.50200081
23/3/2020,28.95266724
24/3/2020,33.66666794
25/3/2020,35.95000076
26/3/2020,35.21066666
27/3/2020,34.29066849
30/3/2020,33.47533417
31/3/2020,34.93333435
1/4/2020,32.10400009
2/4/2020,30.29800034
3/4/2020,32.00066757
6/4/2020,34.41600037
7/4/2020,36.36333466
8/4/2020,36.58933258
9/4/2020,38.20000076
13/4/2020,43.39666748
14/4/2020,47.32600021
15/4/2020,48.65533447
16/4/2020,49.68066788
17/4/2020,50.25933456
20/4/2020,49.75733185
21/4/2020,45.78133392
22/4/2020,48.8073349
23/4/2020,47.04199982
24/4/2020,48.3433342
27/4/2020,53.25
28/4/2020,51.27466583
29/4/2020,53.36733246
30/4/2020,52.12533188
1/5/2020,46.75466537
4/5/2020,50.74599838
5/5/2020,51.2140007
6/5/2020,52.17200089
7/5/2020,52.00266647
8/5/2020,54.62799835
11/5/2020,54.08599854
12/5/2020,53.96066666
13/5/2020,52.73066711
14/5/2020,53.55533218
15/5/2020,53.27799988
18/5/2020,54.24200058
19/5/2020,53.86733246
20/5/2020,54.3706665
21/5/2020,55.17333221
22/5/2020,54.45866776
26/5/2020,54.59133148
27/5/2020,54.68199921
28/5/2020,53.72066879
29/5/2020,55.66666794
1/6/2020,59.87333298
2/6/2020,58.77066803
3/6/2020,58.86399841
4/6/2020,57.62533188
5/6/2020,59.04399872
8/6/2020,63.32799911
9/6/2020,62.71133423
10/6/2020,68.33666992
11/6/2020,64.85600281
12/6/2020,62.35200119
15/6/2020,66.05999756
16/6/2020,65.47533417
17/6/2020,66.11933136
18/6/2020,66.93066406
19/6/2020,66.72666931
22/6/2020,66.28800201
23/6/2020,66.78533173
24/6/2020,64.05666351
25/6/2020,65.73200226
26/6/2020,63.98266602
29/6/2020,67.29000092
30/6/2020,71.98733521
1/7/2020,74.64199829
2/7/2020,80.57733154
6/7/2020,91.4386673
7/7/2020,92.65733337
8/7/2020,91.05867004
9/7/2020,92.95200348
10/7/2020,102.9766693
13/7/2020,99.80400085
14/7/2020,101.1200027
15/7/2020,103.0673294
16/7/2020,100.0426636
17/7/2020,100.0559998
20/7/2020,109.5333328
21/7/2020,104.5573349
22/7/2020,106.1553345
23/7/2020,100.8713303
24/7/2020,94.46666718
27/7/2020,102.6399994
28/7/2020,98.43267059
29/7/2020,99.9406662
30/7/2020,99.16600037
31/7/2020,95.38400269
3/8/2020,99
4/8/2020,99.1333313
5/8/2020,99.00133514
6/8/2020,99.305336
7/8/2020,96.84733582
10/8/2020,94.57133484
11/8/2020,91.62599945
12/8/2020,103.6506653
13/8/2020,108.0666656
14/8/2020,110.0473328
17/8/2020,122.3759995
18/8/2020,125.8059998
19/8/2020,125.2353363
20/8/2020,133.4553375
21/8/2020,136.665329
24/8/2020,134.2799988
25/8/2020,134.889328
26/8/2020,143.5446625
27/8/2020,149.25
28/8/2020,147.5599976
31/8/2020,166.1066742
1/9/2020,158.3500061
2/9/2020,149.1233368
3/9/2020,135.6666718
4/9/2020,139.4400024
8/9/2020,110.0699997
9/9/2020,122.0933304
10/9/2020,123.7799988
11/9/2020,124.2399979
14/9/2020,139.8733368
15/9/2020,149.9199982
16/9/2020,147.2533264
17/9/2020,141.1433258
18/9/2020,147.3833313
21/9/2020,149.7966614
22/9/2020,141.4100037
23/9/2020,126.7866669
24/9/2020,129.2633362
25/9/2020,135.7799988
28/9/2020,140.3999939
29/9/2020,139.6900024
30/9/2020,143.0033264
1/10/2020,149.386673
2/10/2020,138.363327
5/10/2020,141.8933258
6/10/2020,137.9933319
7/10/2020,141.7666626
8/10/2020,141.9733276
9/10/2020,144.6666718
12/10/2020,147.4333344
13/10/2020,148.8833313
14/10/2020,153.7666626
15/10/2020,149.6266632
16/10/2020,146.5566711
19/10/2020,143.6100006
20/10/2020,140.6466675
21/10/2020,140.8800049
22/10/2020,141.9299927
23/10/2020,140.2100067
26/10/2020,140.093338
27/10/2020,141.5599976
28/10/2020,135.3399963
29/10/2020,136.9433289
30/10/2020,129.3466644
2/11/2020,133.5033264
3/11/2020,141.3000031
4/11/2020,140.3266602
5/11/2020,146.0299988
6/11/2020,143.3166656
9/11/2020,140.4199982
10/11/2020,136.7866669
11/11/2020,139.043335
12/11/2020,137.2533264
13/11/2020,136.1666718
16/11/2020,136.0299988
17/11/2020,147.2033386
18/11/2020,162.2133331
19/11/2020,166.4233398
20/11/2020,163.2033386
23/11/2020,173.9499969
24/11/2020,185.1266632
25/11/2020,191.3333282
27/11/2020,195.2533264
30/11/2020,189.1999969
1/12/2020,194.9199982
2/12/2020,189.6066742
3/12/2020,197.793335
4/12/2020,199.6799927
7/12/2020,213.9199982
8/12/2020,216.6266632
9/12/2020,201.4933319
10/12/2020,209.0233307
11/12/2020,203.3300018
14/12/2020,213.2766724
15/12/2020,211.0833282
16/12/2020,207.5899963
17/12/2020,218.6333313
18/12/2020,231.6666718
21/12/2020,216.6199951
22/12/2020,213.4466705
23/12/2020,215.3266602
24/12/2020,220.5899963
28/12/2020,221.2299957
29/12/2020,221.9966736
30/12/2020,231.593338
31/12/2020,235.2233276
4/1/2021,243.2566681
5/1/2021,245.0366669
6/1/2021,251.9933319
7/1/2021,272.0133362
8/1/2021,293.3399963
11/1/2021,270.3966675
12/1/2021,283.1466675
13/1/2021,284.8033447
14/1/2021,281.6666565
15/1/2021,275.3866577
19/1/2021,281.5166626
20/1/2021,283.4833374
21/1/2021,281.6633301
22/1/2021,282.2133179
25/1/2021,293.6000061
26/1/2021,294.3633423
27/1/2021,288.0533447
28/1/2021,278.4766541
29/1/2021,264.5100098
1/2/2021,279.936676
2/2/2021,290.9299927
3/2/2021,284.8966675
4/2/2021,283.3299866
5/2/2021,284.0766602
8/2/2021,287.8066711
9/2/2021,283.1533203
10/2/2021,268.2733459
11/2/2021,270.5533447
12/2/2021,272.0400085
16/2/2021,265.4066772
17/2/2021,266.0499878
18/2/2021,262.4599915
19/2/2021,260.4333191
22/2/2021,238.1666718
23/2/2021,232.9466705
24/2/2021,247.3399963
25/2/2021,227.406662
26/2/2021,225.1666718
1/3/2021,239.4766693
2/3/2021,228.8133392
3/3/2021,217.7333374
4/3/2021,207.1466675
5/3/2021,199.3166656
8/3/2021,187.6666718
9/3/2021,224.5266724
10/3/2021,222.6866608
11/3/2021,233.1999969
12/3/2021,231.2433319
15/3/2021,235.9799957
16/3/2021,225.6266632
17/3/2021,233.9366608
18/3/2021,217.7200012
19/3/2021,218.2899933
22/3/2021,223.3333282
23/3/2021,220.7200012
24/3/2021,210.0899963
25/3/2021,213.4633331
26/3/2021,206.2366638
29/3/2021,203.7633362
30/3/2021,211.8733368
31/3/2021,222.6433258
1/4/2021,220.5833282
5/4/2021,230.3500061
6/4/2021,230.5399933
7/4/2021,223.656662
8/4/2021,227.9333344
9/4/2021,225.6733398
12/4/2021,233.9933319
13/4/2021,254.1066742
14/4/2021,244.0766602
15/4/2021,246.2833405
16/4/2021,246.593338
19/4/2021,238.2100067
20/4/2021,239.6633301
21/4/2021,248.0399933
22/4/2021,239.8966675
23/4/2021,243.1333313
26/4/2021,246.0666656
27/4/2021,234.9133301
28/4/2021,231.4666595
29/4/2021,225.6666718
30/4/2021,236.4799957
3/5/2021,228.3000031
4/5/2021,224.5333405
5/5/2021,223.6466675
6/5/2021,221.1799927
7/5/2021,224.1233368
10/5/2021,209.6799927
11/5/2021,205.7333374
12/5/2021,196.6300049
13/5/2021,190.5633392
14/5/2021,196.5800018
17/5/2021,192.2766724
18/5/2021,192.6233368
19/5/2021,187.8200073
20/5/2021,195.593338
21/5/2021,193.6266632
24/5/2021,202.1466675
25/5/2021,201.5633392
26/5/2021,206.3766632
27/5/2021,210.2833405
28/5/2021,208.406662
1/6/2021,207.9666595
2/6/2021,201.706665
3/6/2021,190.9466705
4/6/2021,199.6833344
7/6/2021,201.7100067
8/6/2021,201.1966705
9/6/2021,199.593338
10/6/2021,203.3733368
11/6/2021,203.2966614
14/6/2021,205.8966675
15/6/2021,199.7866669
16/6/2021,201.6233368
17/6/2021,205.5333405
18/6/2021,207.7700043
21/6/2021,206.9433289
22/6/2021,207.9033356
23/6/2021,218.8566742
24/6/2021,226.6066742
25/6/2021,223.956665
28/6/2021,229.5733337
29/6/2021,226.9199982
30/6/2021,226.5666656
1/7/2021,225.9733276
2/7/2021,226.3000031
6/7/2021,219.8600006
7/7/2021,214.8833313
8/7/2021,217.6033325
9/7/2021,218.9833374
12/7/2021,228.5666656
13/7/2021,222.8466644
14/7/2021,217.793335
15/7/2021,216.8666687
16/7/2021,214.7400055
19/7/2021,215.406662
20/7/2021,220.1666718
21/7/2021,218.4299927
22/7/2021,216.4199982
23/7/2021,214.4600067
26/7/2021,219.206665
27/7/2021,214.9266663
28/7/2021,215.6600037
29/7/2021,225.7833405
30/7/2021,229.0666656
2/8/2021,236.5566711
3/8/2021,236.5800018
4/8/2021,236.9733276
5/8/2021,238.2100067
6/8/2021,233.0333405
9/8/2021,237.9199982
10/8/2021,236.6633301
11/8/2021,235.9400024
12/8/2021,240.75
13/8/2021,239.0566711
16/8/2021,228.7233276
17/8/2021,221.9033356
18/8/2021,229.6633301
19/8/2021,224.4900055
20/8/2021,226.7533264
23/8/2021,235.4333344
24/8/2021,236.1633301
25/8/2021,237.0666656
26/8/2021,233.7200012
27/8/2021,237.3066711
30/8/2021,243.636673
31/8/2021,245.2400055
1/9/2021,244.6966705
2/9/2021,244.1300049
3/9/2021,244.5233307
7/9/2021,250.9733276
8/9/2021,251.2899933
9/9/2021,251.6199951
10/9/2021,245.4233398
13/9/2021,247.6666718
14/9/2021,248.1633301
15/9/2021,251.9433289
16/9/2021,252.3300018
17/9/2021,253.1633301
20/9/2021,243.3899994
21/9/2021,246.4600067
22/9/2021,250.6466675
23/9/2021,251.2133331
24/9/2021,258.1300049
27/9/2021,263.7866821
28/9/2021,259.186676
29/9/2021,260.436676
30/9/2021,258.4933472
1/10/2021,258.4066772
4/10/2021,260.5100098
5/10/2021,260.1966553
6/10/2021,260.9166565
7/10/2021,264.5366821
8/10/2021,261.8299866
11/10/2021,263.980011
12/10/2021,268.5733337
13/10/2021,270.3599854
14/10/2021,272.7733459
15/10/2021,281.0100098
18/10/2021,290.0366821
19/10/2021,288.0899963
20/10/2021,288.6000061
21/10/2021,298
22/10/2021,303.2266541
25/10/2021,341.6199951
26/10/2021,339.4766541
27/10/2021,345.9533386
28/10/2021,359.0133362
29/10/2021,371.3333435
1/11/2021,402.8633423
2/11/2021,390.6666565
3/11/2021,404.6199951
4/11/2021,409.9700012
5/11/2021,407.3633423
8/11/2021,387.6466675
9/11/2021,341.1666565
10/11/2021,355.9833374
11/11/2021,354.5033264
12/11/2021,344.4733276
15/11/2021,337.7966614
16/11/2021,351.5766602
17/11/2021,363.0033264
18/11/2021,365.4599915
19/11/2021,379.019989
22/11/2021,385.6233215
23/11/2021,369.6766663
24/11/2021,372
26/11/2021,360.6400146
29/11/2021,378.9966736
30/11/2021,381.5866699
1/12/2021,365
2/12/2021,361.5333252
3/12/2021,338.3233337
6/12/2021,336.3366699
7/12/2021,350.5833435
8/12/2021,356.3200073
9/12/2021,334.6000061
10/12/2021,339.0100098
13/12/2021,322.1366577
14/12/2021,319.5033264
15/12/2021,325.3299866
16/12/2021,308.9733276
17/12/2021,310.8566589
20/12/2021,299.980011
21/12/2021,312.8433228
22/12/2021,336.2900085
23/12/2021,355.6666565
27/12/2021,364.6466675
28/12/2021,362.8233337
29/12/2021,362.063324
30/12/2021,356.7799988
31/12/2021,352.2600098
3/1/2022,399.9266663
4/1/2022,383.1966553
5/1/2022,362.706665
6/1/2022,354.8999939
7/1/2022,342.3200073
10/1/2022,352.706665
11/1/2022,354.7999878
12/1/2022,368.7399902
13/1/2022,343.8533325
14/1/2022,349.8699951
18/1/2022,343.5033264
19/1/2022,331.8833313
20/1/2022,332.0899963
21/1/2022,314.6333313
24/1/2022,310
25/1/2022,306.1333313
26/1/2022,312.4700012
27/1/2022,276.3666687
28/1/2022,282.1166687
31/1/2022,312.2399902
1/2/2022,310.4166565
2/2/2022,301.8866577
3/2/2022,297.0466614
4/2/2022,307.7733459
7/2/2022,302.4466553
8/2/2022,307.3333435
9/2/2022,310.6666565
10/2/2022,301.5166626
11/2/2022,286.6666565
14/2/2022,291.9200134
15/2/2022,307.4766541
16/2/2022,307.7966614
17/2/2022,292.1166687
18/2/2022,285.6600037
22/2/2022,273.8433228
23/2/2022,254.6799927
24/2/2022,266.9233398
25/2/2022,269.956665
28/2/2022,290.1433411
1/3/2022,288.1233215
2/3/2022,293.2966614
3/3/2022,279.7633362
4/3/2022,279.4299927
7/3/2022,268.1933289
8/3/2022,274.7999878
9/3/2022,286.3233337
10/3/2022,279.4333191
11/3/2022,265.1166687
14/3/2022,255.456665
15/3/2022,267.2966614
16/3/2022,280.0766602
17/3/2022,290.5333252
18/3/2022,301.7966614
21/3/2022,307.0533447
22/3/2022,331.3266602
23/3/2022,333.0366821
24/3/2022,337.9733276
25/3/2022,336.8800049
28/3/2022,363.9466553
29/3/2022,366.5233459
30/3/2022,364.6633301
31/3/2022,359.2000122
1/4/2022,361.5299988
4/4/2022,381.8166809
5/4/2022,363.7533264
6/4/2022,348.5866699
7/4/2022,352.4200134
8/4/2022,341.8299866
11/4/2022,325.3099976
12/4/2022,328.9833374
13/4/2022,340.7900085
14/4/2022,328.3333435
18/4/2022,334.7633362
19/4/2022,342.7166748
20/4/2022,325.7333374
21/4/2022,336.2600098
22/4/2022,335.0166626
25/4/2022,332.6733398
26/4/2022,292.1400146
27/4/2022,293.8366699
28/4/2022,292.5033264
29/4/2022,290.2533264
2/5/2022,300.980011
3/5/2022,303.0833435
4/5/2022,317.5400085
5/5/2022,291.0933228
6/5/2022,288.5499878
9/5/2022,262.3699951
10/5/2022,266.6799927
11/5/2022,244.6666718
12/5/2022,242.6666718
13/5/2022,256.5299988
16/5/2022,241.456665
17/5/2022,253.8699951
18/5/2022,236.6033325
19/5/2022,236.4733276
20/5/2022,221.3000031
23/5/2022,224.9666595
24/5/2022,209.386673
25/5/2022,219.6000061
26/5/2022,235.9100037
27/5/2022,253.2100067
31/5/2022,252.7533264
1/6/2022,246.7899933
2/6/2022,258.3333435
3/6/2022,234.5166626
6/6/2022,238.2799988
7/6/2022,238.886673
8/6/2022,241.8666687
9/6/2022,239.706665
10/6/2022,232.2299957
13/6/2022,215.7366638
14/6/2022,220.8899994
15/6/2022,233
16/6/2022,213.1000061
17/6/2022,216.7599945
21/6/2022,237.0366669
22/6/2022,236.0866699
23/6/2022,235.0700073
24/6/2022,245.706665
27/6/2022,244.9199982
28/6/2022,232.6633301
29/6/2022,228.4900055
30/6/2022,224.4733276
1/7/2022,227.2633362
5/7/2022,233.0666656
6/7/2022,231.7333374
7/7/2022,244.543335
8/7/2022,250.7633362
11/7/2022,234.343338
12/7/2022,233.0700073
13/7/2022,237.0399933
14/7/2022,238.3133392
15/7/2022,240.0666656
18/7/2022,240.5466614
19/7/2022,245.5299988
20/7/2022,247.5
21/7/2022,271.706665
22/7/2022,272.2433472
25/7/2022,268.4333191
26/7/2022,258.8599854
